lectin_id,pdb,protein_name,uniprot,origin,species,species_id,fold,class,family,resolution,ligand,monosac,iupac,glycoct,glytoucan_id,timestamp_download
3966,5LFE,VP1 (Fragment),M4QNL3,Virus lectins,Hu/GII.4/Sydney/NSW0514/2012/AU ,1630,b-sandwich / viral coat and capsid protein,Caliciviridae VP capsid,Norovirus GII 4,2.3,B-type trisaccharide,"D-Galp, L-Fucp",Gal(a1-3)[Fuc(a1-2)]Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-lgal-HEX-1:5|6:d
3b:a-dgal-HEX-1:5
LIN
1:1o(2+1)2d
2:1o(3+1)3d",G58612ZQ,2026-01-06T19:41:38Z
3967,4X0Z,Capsid protein VP1,P90498,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",1.85,,"D-Galp, D-GalpNAc, D-Glcp, D-Neup5Ac",Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
5b:b-dgal-HEX-1:5
6s:n-acetyl
7b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n
4:2o(4+1)5d
5:5d(2+1)6n
6:5o(3+1)7d",G46613JI,2026-01-06T19:41:38Z
3968,4X10,Capsid protein VP1,P90498,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",1.9,,"D-Galp, D-GalpNAc, D-Glcp, D-Neup5Ac",GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
5b:b-dgal-HEX-1:5
6s:n-acetyl
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n
4:2o(4+1)5d
5:5d(2+1)6n",G61168WC,2026-01-06T19:41:38Z
3969,4X11,Capsid protein VP1,P90498,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",2.3,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3970,4X12,Capsid protein VP1,P90498,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",1.9,,"D-Neup5Ac, D-Neup9Ac",Neu5Ac(a2-8)Neu5Ac,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
LIN
1:1d(5+1)2n
2:1o(8+2)3d
3:3d(5+1)4n",G97569KL,2026-01-06T19:41:38Z
3971,4X13,Capsid protein VP1,P90498,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",2.0,,"D-Galp, D-Glcp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:b-dglc-HEX-1:5
4s:n-acetyl
5b:b-dgal-HEX-1:5
6b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
7s:n-acetyl
LIN
1:1o(4+1)2d
2:2o(3+1)3d
3:3d(2+1)4n
4:3o(4+1)5d
5:5o(6+2)6d
6:6d(5+1)7n",G72506RN,2026-01-06T19:41:38Z
3972,4X14,Major capsid protein VP1 (Major structural protein VP1),P03089,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",2.3,,"D-Galp, D-GalpNAc, D-Glcp, D-Neup5Ac",Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
5b:b-dgal-HEX-1:5
6s:n-acetyl
7b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n
4:2o(4+1)5d
5:5d(2+1)6n
6:5o(3+1)7d",G46613JI,2026-01-06T19:41:38Z
3973,4X15,Major capsid protein VP1 (Major structural protein VP1),P03089,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",2.11,,"D-Galp, D-GalpNAc, D-Glcp, D-Neup5Ac",GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
5b:b-dgal-HEX-1:5
6s:n-acetyl
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n
4:2o(4+1)5d
5:5d(2+1)6n",G61168WC,2026-01-06T19:41:38Z
3974,4X16,Major capsid protein VP1 (Major structural protein VP1),P03089,Virus lectins,Human polyomavirus 2,1575,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,"Human JC polyomavirus,BKPyV,SV 40",1.8,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3975,5CPU,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.64,,,,,,2026-01-06T19:41:38Z
3976,5CPW,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.75,,"D-Galp, D-GalpNAc, D-Neup5Ac",NeuAc(a2-8)NeuAc(a2-3)Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
4b:b-dgal-HEX-1:5
5s:n-acetyl
6b:b-dgal-HEX-1:5
7b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
8s:n-acetyl
9b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
10s:n-acetyl
LIN
1:1o(3+2)2d
2:2d(5+1)3n
3:1o(4+1)4d
4:4d(2+1)5n
5:4o(3+1)6d
6:6o(3+2)7d
7:7d(5+1)8n
8:7o(8+2)9d
9:9d(5+1)10n",G43415EE,2026-01-06T19:41:38Z
3977,5CPX,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.87,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-3)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G59168YE,2026-01-06T19:41:38Z
3978,5CPY,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.93,,"D-Galp, D-GalpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal,"RES
1b:x-dgal-HEX-1:5
2b:b-dgal-HEX-1:5
3s:n-acetyl
4b:b-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1o(4+1)2d
2:2d(2+1)3n
3:2o(3+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G79667RH,2026-01-06T19:41:38Z
3979,5CPZ,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.71,,"D-Galp, D-GalpNAc, D-Neup5Ac",NeuAc(a2-8)NeuAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal,"RES
1b:x-dgal-HEX-1:5
2b:b-dgal-HEX-1:5
3s:n-acetyl
4b:b-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
7b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
8s:n-acetyl
LIN
1:1o(4+1)2d
2:2d(2+1)3n
3:2o(3+1)4d
4:4o(3+2)5d
5:5d(5+1)6n
6:5o(8+2)7d
7:7d(5+1)8n",G66150CT,2026-01-06T19:41:38Z
3980,5CQ0,Capsid protein VP1,P49302,Virus lectins,Mus musculus polyomavirus 1,1368,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,Murine polyomavirus,1.9,,"D-Galp, D-GalpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal,"RES
1b:x-dgal-HEX-1:5
2b:b-dgal-HEX-1:5
3s:n-acetyl
4b:b-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1o(4+1)2d
2:2d(2+1)3n
3:2o(3+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G79667RH,2026-01-06T19:41:38Z
3981,4U5Z,Capsid protein VP1,E2ESL7,Virus lectins,Human polyomavirus 8,1566,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,TSPyV,2.1,,,,,,2026-01-06T19:41:38Z
3982,4U60,Capsid protein VP1,E2ESL7,Virus lectins,Human polyomavirus 8,1566,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,TSPyV,1.5,,"D-Galp, D-GalpNAc, D-Glcp, D-Neup5Ac",Gal(b1-3)GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
3b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
4s:n-acetyl
5b:b-dgal-HEX-1:5
6s:n-acetyl
7b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d
2:2o(3+2)3d
3:3d(5+1)4n
4:2o(4+1)5d
5:5d(2+1)6n
6:5o(3+1)7d",G46613JI,2026-01-06T19:41:38Z
3983,4U61,Capsid protein VP1,E2ESL7,Virus lectins,Human polyomavirus 8,1566,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,TSPyV,1.65,,"D-Galp, D-Neup5Ac",NeuAc(a2-6)Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
LIN
1:1o(6+2)2d
2:2d(5+1)3n",G44345UH,2026-01-06T19:41:38Z
3984,4U62,Capsid protein VP1,E2ESL7,Virus lectins,Human polyomavirus 8,1566,b-sandwich / viral coat and capsid protein,Polyomavirus capsid protein,TSPyV,1.55,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3985,5GJ6,Outer capsid protein VP4 (Hemagglutinin) [Cleaved into: Outer capsid protein VP5*],Q9Q2P6,Virus lectins,Rotavirus A,1228,b-sandwich / ConA-like,Rotavirus spike protein,"Human rotavirus P[6], P[19]",2.39,,,,,,2026-01-06T19:41:38Z
3986,6QFY,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],A0A1Z2WUW0,Virus lectins,Porcine Hemagglutinating Encephalomyelitis Virus,1697,b-sandwich / ConA-like,Coronavirus spike protein,PHEV,2.97,,,,,,2026-01-06T19:41:38Z
3987,3VUN,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],P03437,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,3.0,,,,,,2026-01-06T19:41:38Z
3988,3ZNK,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.71,,"D-Galp, D-GlcpNAc6S, D-Neup5Ac",NeuAc(a2-3)Gal(a1-4)GlcNAc6S,"RES
1b:b-dglc-HEX-1:5
2s:n-acetyl
3b:a-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
6s:sulfate
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(3+2)4d
4:4d(5+1)5n
5:1o(6+1)6n",G54421JX,2026-01-06T19:41:38Z
3989,3ZNL,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.5,,"D-Galp, D-GlcpNAc, D-Neup5Ac, L-Fucp",NeuAc(a2-3)Gal(a1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:a-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G85849LM,2026-01-06T19:41:38Z
3990,3ZNM,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.4,,"D-Galp, D-GlcpNAc, D-Neup5Ac, L-Fucp",NeuAc(a2-3)Gal(a1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:a-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G85849LM,2026-01-06T19:41:38Z
3992,6A86,Lectin (PhoSL),A0A384E107,Fungal and yeast lectins,Pholiota squarrosa,1250,b-prism III,Fungal prism lectins,PhoSL,1.8,,,,,,2026-01-06T19:41:38Z
3993,6A87,Lectin (PhoSL),A0A384E107,Fungal and yeast lectins,Pholiota squarrosa,1250,b-prism III,Fungal prism lectins,PhoSL,2.41,aFuc16GlcNAc,"D-GlcpNAc, L-Fucp",Fuc(a1-6)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
LIN
1:1d(2+1)2n
2:1o(6+1)3d",G46208LD,2026-01-06T19:41:38Z
3994,5XZK,Lectin (PhoSL),A0A384E107,Fungal and yeast lectins,Pholiota squarrosa,1250,b-prism III,Fungal prism lectins,PhoSL,0.0,,,,,,2026-01-06T19:41:38Z
3995,3ZP0,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.51,,,,,,2026-01-06T19:41:38Z
3996,3ZP1,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.6,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3997,3ZP2,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.5,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3998,3ZP3,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.65,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
3999,3ZP6,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.6,,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
4000,3ZPA,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.5,,,,,,2026-01-06T19:41:38Z
4001,3ZPB,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.6,,"D-Galp, D-Neup5Ac",NeuAc(a2-3)Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
LIN
1:1o(3+2)2d
2:2d(5+1)3n",G77824XV,2026-01-06T19:41:38Z
4002,4BGX,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.48,,"D-Galp, D-Neup5Ac",NeuAc(a2-3)Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
LIN
1:1o(3+2)2d
2:2d(5+1)3n",G77824XV,2026-01-06T19:41:38Z
4003,4BGY,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.68,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G10203DW,2026-01-06T19:41:38Z
4005,4BGZ,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q207Z6,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.68,,,,,,2026-01-06T19:41:38Z
4006,4BH0,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q207Z6,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.36,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4007,4BH1,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q207Z6,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.15,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G10203DW,2026-01-06T19:41:38Z
4008,4BH2,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q5EP31,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.12,,,,,,2026-01-06T19:41:38Z
4009,4BH3,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q5EP31,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.0,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4010,4BH4,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],Q5EP31,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,1.9,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4011,4BSA,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.3,,,,,,2026-01-06T19:41:38Z
4012,4BSB,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.35,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4013,4BSC,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.55,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4014,4BSD,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.4,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4015,4BSE,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.55,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4016,4BSF,Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain],M4YV75,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.76,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
4017,4BSG,Hemagglutinin (Fragment),Q6GYW3,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.1,,,,,,2026-01-06T19:41:38Z
4018,4BSH,Hemagglutinin (Fragment),Q6GYW3,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.25,,"D-Galp, D-Neup5Ac",NeuAc(a2-6)Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
LIN
1:1o(6+2)2d
2:2d(5+1)3n",G44345UH,2026-01-06T19:41:38Z
4019,4BSI,Hemagglutinin (Fragment),G0KQM4,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.62,,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G10203DW,2026-01-06T19:41:38Z
4020,4CQP,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.65,,,,,,2026-01-06T19:41:38Z
4021,4CQQ,Hemagglutinin (Fragment),Q6DQ34,Virus lectins,Influenza A virus,1372,b-sandwich / viral protein domain,Influenza hemagglutinin,influenza virus,2.55,,"D-Galp, D-Neup5Ac",NeuAc(a2-3)Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
3s:n-acetyl
LIN
1:1o(3+2)2d
2:2d(5+1)3n",G77824XV,2026-01-06T19:41:38Z
